subj_idx,rt,response,condition,original_choice,is_correct
1,1.0300000000000007,0,L0_75,1,False
1,0.5900000000000003,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,2.0900000000000016,1,L0_00,1,True
1,0.7900000000000004,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,0.33000000000000007,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,0.43000000000000016,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,1.490000000000001,0,L0_75,1,False
1,1.7400000000000013,0,L0_75,1,False
1,5.91999999999992,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,0.6600000000000003,0,L0_50,1,False
1,0.15000000000000002,0,L1_00,1,False
1,0.2,0,L1_00,1,False
1,0.41000000000000014,0,L0_50,1,False
1,0.7000000000000003,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_50,0,True
1,1.0200000000000007,0,L0_75,1,False
1,0.30000000000000004,0,L1_00,1,False
1,0.32000000000000006,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,0.21999999999999997,0,L0_75,1,False
1,4.419999999999952,0,L0_75,1,False
1,7.359999999999889,1,L0_00,1,True
1,0.32000000000000006,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,1.9500000000000015,0,L0_50,1,False
1,2.6199999999999903,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,8.149999999999872,0,L0_50,1,False
1,7.479999999999887,1,L0_00,1,True
1,0.8100000000000004,0,L0_75,1,False
1,1.1500000000000008,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,1.490000000000001,1,L0_00,1,True
1,0.28,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,1.1000000000000008,0,L0_75,1,False
1,0.8200000000000004,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,4.719999999999946,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,0.3400000000000001,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,0.3600000000000001,0,L0_75,1,False
1,0.40000000000000013,0,L0_75,1,False
1,0.43000000000000016,0,L0_75,1,False
1,0.6200000000000002,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,10.0,1,L0_50,0,True
1,10.0,0,L0_25,0,False
1,0.8700000000000004,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_50,0,True
1,10.0,1,L1_00,0,True
1,0.2,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,0.8400000000000004,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,0.8200000000000004,0,L1_00,1,False
1,1.7200000000000013,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,0.4900000000000002,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,0.8600000000000004,0,L0_75,1,False
1,0.5100000000000002,0,L0_50,1,False
1,0.9000000000000005,1,L0_25,1,True
1,1.8200000000000014,1,L0_00,1,True
1,2.9499999999999833,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,2.1999999999999993,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,0.27,0,L1_00,1,False
1,0.32000000000000006,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,0.16,0,L1_00,1,False
1,0.19,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,0.3600000000000001,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,0.43000000000000016,0,L0_75,1,False
1,0.6800000000000003,0,L0_75,1,False
1,0.3700000000000001,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,0.9200000000000005,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,0.15000000000000002,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,0.15000000000000002,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,0.5600000000000003,0,L0_75,1,False
1,0.8200000000000004,1,L0_25,1,True
1,0.9100000000000005,0,L0_75,1,False
1,1.1700000000000008,1,L0_00,1,True
1,10.0,0,L0_25,0,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,0.21,0,L1_00,1,False
1,1.0300000000000007,0,L1_00,1,False
1,0.16,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,1.0200000000000007,1,L0_00,1,True
1,3.09999999999998,1,L0_25,1,True
1,1.7400000000000013,1,L0_00,1,True
1,10.0,1,L0_50,0,True
1,2.5599999999999916,0,L0_75,1,False
1,0.16,0,L1_00,1,False
1,1.1200000000000008,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,0.32000000000000006,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,0.30000000000000004,0,L1_00,1,False
1,0.25,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,3.4099999999999735,1,L0_00,1,True
1,1.330000000000001,1,L0_00,1,True
1,10.0,1,L0_50,0,True
1,6.37999999999991,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,0.24,0,L1_00,1,False
1,1.5600000000000012,0,L0_50,1,False
1,0.3700000000000001,0,L1_00,1,False
1,0.18,0,L1_00,1,False
1,0.2,0,L1_00,1,False
1,0.3900000000000001,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,0.13,0,L1_00,1,False
1,0.33000000000000007,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,0.7900000000000004,0,L0_75,1,False
1,3.529999999999971,1,L0_25,1,True
1,0.5900000000000003,0,L1_00,1,False
1,1.8600000000000014,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,0.8200000000000004,1,L0_00,1,True
1,2.209999999999999,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,2.549999999999992,1,L0_00,1,True
1,0.41000000000000014,0,L0_75,1,False
1,0.19,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,0.9400000000000005,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,3.2799999999999763,1,L0_00,1,True
1,2.1899999999999995,1,L0_00,1,True
1,0.7700000000000004,1,L0_25,1,True
1,0.43000000000000016,0,L0_50,1,False
1,1.7800000000000014,1,L0_25,1,True
1,0.21,0,L1_00,1,False
1,1.9400000000000015,1,L0_00,1,True
1,10.0,1,L0_50,0,True
1,10.0,1,L0_50,0,True
1,10.0,1,L0_75,0,True
1,5.6599999999999255,0,L0_50,1,False
1,1.2100000000000009,0,L0_75,1,False
1,0.9400000000000005,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,0.24,0,L1_00,1,False
1,10.0,1,L0_50,0,True
1,10.0,1,L0_50,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,0.22999999999999998,0,L1_00,1,False
1,0.19,0,L1_00,1,False
1,10.0,1,L0_50,0,True
1,0.8700000000000004,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,1.430000000000001,1,L0_25,1,True
1,0.18,0,L1_00,1,False
1,10.0,1,L0_50,0,True
1,10.0,1,L0_50,0,True
1,0.24,0,L0_50,1,False
1,1.8400000000000014,0,L0_50,1,False
1,4.649999999999947,0,L0_75,1,False
1,1.310000000000001,1,L0_00,1,True
1,1.1800000000000008,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,1.1600000000000008,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,0.7600000000000003,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,0.5600000000000003,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,0.6000000000000002,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,2.9299999999999837,0,L0_50,1,False
1,5.5699999999999275,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,0.4500000000000002,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,0.4800000000000002,1,L0_25,1,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,0.24,0,L0_75,1,False
1,10.0,1,L0_50,0,True
1,0.6000000000000002,0,L0_50,1,False
1,10.0,0,L0_25,0,False
1,10.0,1,L0_75,0,True
1,0.7900000000000004,0,L1_00,1,False
1,1.5500000000000012,1,L0_00,1,True
1,0.21999999999999997,0,L1_00,1,False
1,0.21999999999999997,0,L1_00,1,False
1,1.7800000000000014,0,L0_50,1,False
1,0.7300000000000003,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,1.5800000000000012,1,L0_25,1,True
1,10.0,1,L1_00,0,True
1,0.3400000000000001,0,L1_00,1,False
1,3.8799999999999635,1,L0_00,1,True
1,0.3400000000000001,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,1.270000000000001,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,2.0100000000000016,0,L0_75,1,False
1,0.4500000000000002,0,L0_50,1,False
1,1.7500000000000013,0,L0_50,1,False
1,0.9500000000000005,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,2.769999999999987,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,1.2300000000000009,0,L0_50,1,False
1,0.16,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,0.8800000000000004,0,L0_75,1,False
1,10.0,1,L0_50,0,True
1,2.120000000000001,1,L0_25,1,True
1,1.420000000000001,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_50,0,True
1,0.21999999999999997,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,1.7600000000000013,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,1.6400000000000012,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,0.42000000000000015,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,0.4800000000000002,0,L1_00,1,False
1,0.8400000000000004,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,4.379999999999953,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,0.5000000000000002,0,L0_75,1,False
1,0.7000000000000003,0,L0_50,1,False
1,10.0,1,L0_50,0,True
1,2.349999999999996,0,L0_75,1,False
1,1.6500000000000012,0,L0_50,1,False
1,0.5200000000000002,0,L0_75,1,False
1,0.5800000000000003,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,0.8200000000000004,1,L0_25,1,True
1,0.26,0,L0_50,1,False
1,0.13,0,L1_00,1,False
1,1.370000000000001,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,1.1800000000000008,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,0.6700000000000003,0,L0_75,1,False
1,2.0800000000000014,0,L0_50,1,False
1,10.0,1,L0_50,0,True
1,6.169999999999915,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,2.259999999999998,0,L0_75,1,False
1,10.0,1,L0_50,0,True
1,4.249999999999956,0,L0_50,1,False
1,0.42000000000000015,1,L0_00,1,True
1,1.360000000000001,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,0.14,0,L1_00,1,False
1,6.449999999999909,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,0.30000000000000004,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,2.0900000000000016,1,L0_00,1,True
1,10.0,1,L0_50,0,True
1,1.0700000000000007,1,L0_00,1,True
1,0.21,0,L1_00,1,False
1,1.1900000000000008,1,L0_00,1,True
1,0.17,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,0.26,0,L1_00,1,False
1,10.0,1,L0_50,0,True
1,0.8500000000000004,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,0.12000000000000001,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,2.5699999999999914,1,L0_00,1,True
1,5.749999999999924,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,0.5300000000000002,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,0.19,0,L1_00,1,False
1,10.0,1,L0_50,0,True
1,0.3900000000000001,0,L1_00,1,False
1,3.669999999999968,0,L0_75,1,False
1,1.1600000000000008,0,L0_75,1,False
1,0.4600000000000002,0,L1_00,1,False
1,7.179999999999893,0,L0_50,1,False
1,8.619999999999862,1,L0_25,1,True
1,1.0900000000000007,0,L0_50,1,False
1,0.30000000000000004,0,L0_75,1,False
1,0.6600000000000003,0,L0_50,1,False
1,0.3900000000000001,1,L0_25,1,True
1,0.13,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,3.719999999999967,1,L0_25,1,True
1,10.0,1,L0_50,0,True
1,0.9900000000000005,1,L0_00,1,True
1,0.6300000000000002,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_50,0,True
1,0.32000000000000006,0,L0_75,1,False
1,0.5400000000000003,0,L1_00,1,False
1,0.22999999999999998,0,L1_00,1,False
1,1.360000000000001,0,L0_50,1,False
1,0.32000000000000006,0,L1_00,1,False
1,2.409999999999995,0,L0_75,1,False
1,0.13,0,L1_00,1,False
1,0.9000000000000005,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,0.30000000000000004,0,L0_75,1,False
1,0.21999999999999997,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,3.2299999999999773,0,L0_50,1,False
1,2.269999999999998,0,L0_50,1,False
1,2.8399999999999856,0,L0_75,1,False
1,0.21999999999999997,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,2.6099999999999905,1,L0_00,1,True
1,10.0,0,L0_25,0,False
1,10.0,0,L0_25,0,False
1,10.0,1,L0_75,0,True
1,0.3400000000000001,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,1.7300000000000013,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,6.609999999999905,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,1.5300000000000011,0,L0_75,1,False
1,1.6400000000000012,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,9.449999999999845,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,0.8300000000000004,0,L1_00,1,False
1,2.2299999999999986,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,2.6999999999999886,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,0.5300000000000002,0,L0_50,1,False
1,1.380000000000001,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,1.5100000000000011,0,L0_50,1,False
1,0.3800000000000001,0,L0_75,1,False
1,0.32000000000000006,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,0.5900000000000003,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,0.42000000000000015,0,L0_75,1,False
1,10.0,1,L0_50,0,True
1,1.6800000000000013,1,L0_25,1,True
1,1.1800000000000008,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,1.320000000000001,1,L0_25,1,True
1,8.899999999999856,1,L0_25,1,True
1,3.0299999999999816,0,L0_50,1,False
1,2.4199999999999946,1,L0_00,1,True
1,0.22999999999999998,0,L0_75,1,False
1,0.25,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,9.319999999999848,0,L0_75,1,False
1,0.5300000000000002,1,L0_25,1,True
1,0.5100000000000002,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,0.21999999999999997,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,0.9000000000000005,0,L0_50,1,False
1,0.17,0,L1_00,1,False
1,2.2399999999999984,1,L0_25,1,True
1,1.2300000000000009,0,L0_50,1,False
1,0.7900000000000004,0,L1_00,1,False
1,6.8599999999999,1,L0_25,1,True
1,10.0,1,L0_50,0,True
1,0.44000000000000017,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,1.0400000000000007,0,L0_75,1,False
1,0.5100000000000002,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_50,0,True
1,0.40000000000000013,0,L0_75,1,False
1,0.6800000000000003,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,0.40000000000000013,0,L0_75,1,False
1,10.0,1,L0_50,0,True
1,1.6100000000000012,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,1.0600000000000007,0,L0_75,1,False
1,3.9699999999999616,1,L0_00,1,True
1,0.21,0,L0_75,1,False
1,10.0,1,L0_50,0,True
1,0.6600000000000003,1,L0_25,1,True
1,1.270000000000001,0,L1_00,1,False
1,10.0,1,L0_50,0,True
1,10.0,1,L0_75,0,True
1,0.8800000000000004,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_50,0,True
1,0.8800000000000004,0,L1_00,1,False
1,10.0,1,L0_50,0,True
1,0.26,0,L0_75,1,False
1,10.0,1,L0_50,0,True
1,0.17,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,2.0500000000000016,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,0.8300000000000004,0,L0_75,1,False
1,1.480000000000001,0,L0_50,1,False
1,3.489999999999972,1,L0_00,1,True
1,0.4700000000000002,1,L0_25,1,True
1,7.529999999999886,0,L0_75,1,False
1,0.6900000000000003,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,0.9300000000000005,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,1.8400000000000014,0,L0_50,1,False
1,3.629999999999969,0,L0_50,1,False
1,0.13,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,0.4800000000000002,0,L0_50,1,False
1,2.349999999999996,0,L0_50,1,False
1,8.319999999999869,1,L0_25,1,True
1,0.7800000000000004,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_50,0,True
1,1.1200000000000008,0,L1_00,1,False
1,2.399999999999995,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,1.6300000000000012,1,L0_25,1,True
1,0.13,0,L1_00,1,False
1,0.3800000000000001,0,L1_00,1,False
1,1.380000000000001,1,L0_00,1,True
1,4.079999999999959,0,L0_50,1,False
1,10.0,1,L0_50,0,True
1,3.659999999999968,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,0.40000000000000013,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,0.5200000000000002,1,L0_00,1,True
1,0.13,0,L1_00,1,False
1,0.6100000000000002,0,L1_00,1,False
1,0.6600000000000003,0,L0_75,1,False
1,2.679999999999989,1,L0_25,1,True
1,10.0,0,L0_25,0,False
1,10.0,1,L1_00,0,True
1,0.8400000000000004,1,L0_25,1,True
1,0.21999999999999997,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,0.6300000000000002,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,0.7900000000000004,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,2.1000000000000014,1,L0_00,1,True
1,3.8799999999999635,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,0.18,0,L0_75,1,False
1,10.0,1,L0_50,0,True
1,4.639999999999947,0,L0_75,1,False
1,2.9299999999999837,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,0,L0_00,0,False
1,2.0800000000000014,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,0.5200000000000002,0,L0_50,1,False
1,0.22999999999999998,0,L0_75,1,False
1,2.9499999999999833,1,L0_00,1,True
1,1.9600000000000015,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,4.469999999999951,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,4.9099999999999415,0,L0_75,1,False
1,0.4900000000000002,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,1.0300000000000007,1,L0_25,1,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,2.1899999999999995,0,L0_50,1,False
1,1.6000000000000012,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,10.0,0,L0_25,0,False
1,1.1200000000000008,1,L0_00,1,True
1,0.40000000000000013,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,1.2200000000000009,0,L0_75,1,False
1,1.370000000000001,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,1.8400000000000014,0,L0_50,1,False
1,1.2300000000000009,0,L1_00,1,False
1,0.3600000000000001,0,L0_50,1,False
1,0.19,0,L1_00,1,False
1,1.270000000000001,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,0.9600000000000005,0,L0_75,1,False
1,0.5600000000000003,0,L0_75,1,False
1,6.669999999999904,1,L0_25,1,True
1,10.0,1,L1_00,0,True
1,0.13,0,L1_00,1,False
1,10.0,1,L1_00,0,True
1,1.2100000000000009,1,L0_00,1,True
1,10.0,1,L0_50,0,True
1,10.0,1,L0_75,0,True
2,10.0,1,L1_00,0,True
2,0.41000000000000014,0,L0_75,1,False
2,1.5200000000000011,0,L0_50,1,False
2,6.509999999999907,1,L0_25,1,True
2,1.8000000000000014,1,L0_25,1,True
2,1.2100000000000009,0,L1_00,1,False
2,0.19,0,L1_00,1,False
2,10.0,1,L1_00,0,True
2,10.0,1,L0_50,0,True
2,0.6000000000000002,1,L0_25,1,True
2,0.6300000000000002,0,L0_75,1,False
2,10.0,1,L1_00,0,True
2,0.4900000000000002,0,L0_50,1,False
2,0.6200000000000002,0,L1_00,1,False
2,0.28,0,L0_50,1,False
2,1.320000000000001,1,L0_00,1,True
2,10.0,1,L0_50,0,True
2,3.939999999999962,1,L0_00,1,True
2,10.0,1,L0_75,0,True
2,10.0,1,L1_00,0,True
2,10.0,1,L0_50,0,True
2,2.0300000000000016,1,L0_00,1,True
2,1.260000000000001,1,L0_00,1,True
2,10.0,1,L0_75,0,True
2,0.8600000000000004,0,L0_75,1,False
2,3.7399999999999665,1,L0_00,1,True
2,10.0,1,L1_00,0,True
2,10.0,1,L0_75,0,True
2,0.12000000000000001,0,L1_00,1,False
2,10.0,1,L0_75,0,True
2,0.21,0,L1_00,1,False
2,0.15000000000000002,0,L1_00,1,False
2,10.0,1,L1_00,0,True
2,10.0,1,L0_75,0,True
2,10.0,1,L1_00,0,True
2,10.0,1,L0_75,0,True
2,0.5800000000000003,0,L1_00,1,False
2,10.0,1,L0_50,0,True
2,10.0,1,L1_00,0,True
2,1.390000000000001,0,L1_00,1,False
2,10.0,1,L0_50,0,True
2,0.29000000000000004,0,L1_00,1,False
2,5.45999999999993,1,L0_25,1,True
2,0.4900000000000002,0,L0_75,1,False
2,0.7000000000000003,0,L0_50,1,False
2,2.1899999999999995,1,L0_00,1,True
2,9.409999999999846,0,L0_75,1,False
2,2.8899999999999846,1,L0_00,1,True
2,0.7700000000000004,0,L1_00,1,False
2,8.399999999999867,0,L0_75,1,False
2,0.21,0,L0_75,1,False
2,5.889999999999921,1,L0_00,1,True
2,10.0,1,L1_00,0,True
2,10.0,1,L1_00,0,True
2,0.3600000000000001,0,L0_75,1,False
2,10.0,1,L1_00,0,True
2,10.0,1,L1_00,0,True
2,10.0,1,L1_00,0,True
2,0.3700000000000001,1,L0_00,1,True
2,9.009999999999854,1,L0_25,1,True
2,10.0,1,L1_00,0,True
2,0.9300000000000005,1,L0_00,1,True
2,10.0,1,L1_00,0,True
2,0.21,0,L1_00,1,False
2,10.0,1,L0_75,0,True
2,10.0,1,L0_75,0,True
2,6.949999999999898,0,L0_50,1,False
2,10.0,1,L0_75,0,True
2,0.15000000000000002,0,L1_00,1,False
2,0.6600000000000003,0,L1_00,1,False
2,2.6599999999999895,1,L0_25,1,True
2,1.5200000000000011,1,L0_00,1,True
2,3.2099999999999778,0,L0_50,1,False
2,0.3600000000000001,0,L0_75,1,False
2,10.0,1,L1_00,0,True
2,10.0,1,L1_00,0,True
2,0.22999999999999998,0,L0_75,1,False
2,10.0,1,L0_75,0,True
2,5.069999999999938,0,L0_50,1,False
2,9.099999999999852,0,L0_75,1,False
2,0.5500000000000003,0,L1_00,1,False
2,1.9600000000000015,0,L0_50,1,False
2,0.6300000000000002,0,L0_75,1,False
2,0.30000000000000004,0,L0_75,1,False
2,9.019999999999854,1,L0_00,1,True
2,10.0,1,L0_75,0,True
2,10.0,1,L1_00,0,True
2,0.5300000000000002,1,L0_00,1,True
2,1.2400000000000009,1,L0_25,1,True
2,7.78999999999988,0,L0_50,1,False
2,2.130000000000001,1,L0_00,1,True
2,10.0,1,L1_00,0,True
2,0.3400000000000001,1,L0_25,1,True
2,7.459999999999887,1,L0_25,1,True
2,0.3400000000000001,0,L1_00,1,False
2,4.839999999999943,1,L0_25,1,True
2,2.2399999999999984,0,L0_50,1,False
2,5.129999999999937,1,L0_25,1,True
2,10.0,1,L0_75,0,True
2,10.0,1,L1_00,0,True
2,0.2,0,L0_75,1,False
2,10.0,1,L0_50,0,True
2,5.969999999999919,0,L0_50,1,False
2,10.0,1,L0_50,0,True
2,0.3400000000000001,0,L1_00,1,False
2,2.579999999999991,0,L0_50,1,False
2,0.5700000000000003,0,L0_75,1,False
2,0.3600000000000001,0,L0_50,1,False
2,0.6200000000000002,0,L0_50,1,False
2,10.0,1,L1_00,0,True
2,10.0,1,L0_50,0,True
2,0.3400000000000001,0,L1_00,1,False
2,10.0,1,L0_75,0,True
2,10.0,0,L0_25,0,False
2,0.19,0,L1_00,1,False
2,10.0,1,L0_50,0,True
2,10.0,1,L0_75,0,True
2,10.0,1,L0_75,0,True
2,4.329999999999954,1,L0_25,1,True
2,10.0,1,L1_00,0,True
2,9.619999999999841,0,L0_50,1,False
2,0.8600000000000004,1,L0_25,1,True
2,10.0,1,L0_75,0,True
2,1.8500000000000014,1,L0_00,1,True
2,0.5100000000000002,0,L0_50,1,False
2,0.9600000000000005,1,L0_00,1,True
2,0.4500000000000002,0,L0_75,1,False
2,0.26,0,L1_00,1,False
2,10.0,1,L0_75,0,True
2,10.0,1,L1_00,0,True
2,7.059999999999896,0,L0_75,1,False
2,10.0,1,L1_00,0,True
2,10.0,1,L0_75,0,True
2,0.7000000000000003,0,L0_50,1,False
2,10.0,1,L0_50,0,True
2,0.25,0,L1_00,1,False
2,10.0,1,L1_00,0,True
2,0.22999999999999998,0,L1_00,1,False
2,10.0,1,L0_75,0,True
2,10.0,1,L1_00,0,True
2,1.5800000000000012,0,L0_50,1,False
2,1.6200000000000012,1,L0_00,1,True
2,7.77999999999988,0,L0_75,1,False
2,4.179999999999957,0,L0_50,1,False
2,0.18,0,L0_75,1,False
2,10.0,1,L1_00,0,True
2,10.0,1,L0_75,0,True
2,5.689999999999925,0,L0_50,1,False
2,3.3999999999999737,1,L0_25,1,True
2,0.3800000000000001,0,L1_00,1,False
2,0.43000000000000016,0,L0_75,1,False
2,10.0,1,L0_75,0,True
2,0.13,0,L1_00,1,False
2,0.6600000000000003,0,L1_00,1,False
2,10.0,1,L0_50,0,True
